39,0.1,5,6
54,0.1,10,4
62,0.1,15,1
103,0.1,20,4
90,0.1,25,0
9,0.3,5,0
21,0.3,10,0
29,0.3,15,0
15,0.3,20,0
28,0.3,25,0
9,0.5,5,1
11,0.5,10,0
5,0.5,15,0
6,0.5,20,0
7,0.5,25,0
5,0.7,5,0
4,0.7,10,0
5,0.7,15,0
4,0.7,20,0
6,0.7,25,0
2,0.9,5,0
2,0.9,10,0
1,0.9,15,0
0,0.9,20,0
1,0.9,25,0
